OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,Unit_full,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864725,,,Phosphorus,Dissolved,0.05,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,666,,,,,,,,,CL052,USGS,"Phosphorus, wf, auto phosphomoly",,"USGS TWRI 5-A1/1979, p 453",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864726,,,Orthophosphate,Dissolved,0.03,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,671,,,,,,,,,CL054,USGS,"Ortho-PO4, wf, ASF phosphomolybd",,"USGS OF 93-125, p 197",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864765,,,Ammonia and ammonium,Total,0.142,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864766,,,Ammonia and ammonium,Dissolved,0.142,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864767,,,Nitrate,Dissolved,1.06,mg/l asNO3,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800143,Sample-Routine,Water,Surface Water,1988,1,27,1/27/88,11:00:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, high stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11864768,,,Nitrite,Dissolved,0.066,mg/l asNO2,mg/l asNO2,,Historical,,Actual,,,,,,,,,,,71856,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897426,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.48,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897427,,,Organic Nitrogen,Total,0.19,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897428,,,Ammonia and ammonium,Dissolved,0.021,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,CL035,USGS,"Ammonia, wf, ASF salicylate",,"USGS OF 93-125, p 125",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897429,,,Ammonia and ammonium,Total,0.01,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,CL075,USGS,"Ammonia, wu, ASF indophenol",,"USGS TWRI 5-A1/1989, p 321",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897430,Not Detected,,Nitrite,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,613,,,,,,,,,CL040,USGS,"Nitrite, wf, ASF diazotization",,"USGS OF 93-125, p 143",,,,,Historical Lower Reporting Limit,0.01,mg/l as N,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897431,,,Nitrate,Dissolved,0.28,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897432,,,Kjeldahl nitrogen,Total,0.2,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,CL083,USGS,"NH3+org-N, wu, ASF block digest",,"USGS TWRI 5-A1/1989, p 327",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897433,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.28,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,631,,,,,,,,,CL045,USGS,"NO2+NO3, wf, Cd reduction ASF",,"USGS OF 93-125, p 157",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897434,,,Orthophosphate,Dissolved,0.031,mg/l asPO4,mg/l asPO4,,Historical,,Actual,,,,,,,,,,,660,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897435,,,Phosphorus,Total,0.08,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,CL084,USGS,"Phosphorus, wu, ASF phosphomolyb",,"USGS TWRI 5-A1/1989, p 367",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897436,,,Phosphorus,Dissolved,0.41,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,666,,,,,,,,,CL052,USGS,"Phosphorus, wf, auto phosphomoly",,"USGS TWRI 5-A1/1979, p 453",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897437,,,Orthophosphate,Dissolved,0.01,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,671,,,,,,,,,CL054,USGS,"Ortho-PO4, wf, ASF phosphomolybd",,"USGS OF 93-125, p 197",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897475,,,Ammonia and ammonium,Total,0.013,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897476,,,Ammonia and ammonium,Dissolved,0.027,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897477,,,Nitrate,Dissolved,1.24,mg/l asNO3,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900016,Sample-Routine,Water,Surface Water,1988,10,13,10/13/88,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11897478,Not Detected,,Nitrite,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,71856,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,Historical Lower Reporting Limit,0.033,mg/l asNO2,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868743,,,Kjeldahl nitrogen,Total,0.8,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868737,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.95,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868738,,,Organic Nitrogen,Total,0.74,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868739,,,Ammonia and ammonium,Dissolved,0.07,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868740,,,Ammonia and ammonium,Total,0.06,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868741,,,Nitrite,Dissolved,0.01,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,613,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868742,,,Nitrate,Dissolved,0.14,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868744,,,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.15,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,631,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868745,,,Orthophosphate,Dissolved,0.06,mg/l asPO4,mg/l asPO4,,Historical,,Actual,,,,,,,,,,,660,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868746,,,Phosphorus,Total,0.1,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,665,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868747,,,Phosphorus,Dissolved,0.03,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,666,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868748,,,Orthophosphate,Dissolved,0.021,mg/l as P,mg/l as P,,Historical,,Actual,,,,,,,,,,,671,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868787,,,Ammonia and ammonium,Total,0.077,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71845,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868788,,,Ammonia and ammonium,Dissolved,0.09,mg/l NH4,mg/l NH4,,Historical,,Actual,,,,,,,,,,,71846,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868789,,,Nitrate,Dissolved,0.62,mg/l asNO3,mg/l asNO3,,Historical,,Actual,,,,,,,,,,,71851,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98800220,Sample-Routine,Water,Surface Water,1988,4,15,4/15/88,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11868790,,,Nitrite,Dissolved,0.033,mg/l asNO2,mg/l asNO2,,Historical,,Actual,,,,,,,,,,,71856,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908969,,,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Total,0.79,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,600,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908970,,,Organic Nitrogen,Total,0.56,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,605,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908971,,,Ammonia and ammonium,Dissolved,0.03,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,608,,,,,,,,,CL035,USGS,"Ammonia, wf, ASF salicylate",,"USGS OF 93-125, p 125",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908972,,,Ammonia and ammonium,Total,0.04,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,610,,,,,,,,,CL075,USGS,"Ammonia, wu, ASF indophenol",,"USGS TWRI 5-A1/1989, p 321",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908973,,,Nitrite,Dissolved,0.01,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,613,,,,,,,,,CL040,USGS,"Nitrite, wf, ASF diazotization",,"USGS OF 93-125, p 143",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908974,,,Nitrate,Dissolved,0.18,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,618,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98900277,Sample-Routine,Water,Surface Water,1989,4,19,4/19/89,10:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11908975,,,Kjeldahl nitrogen,Total,0.6,mg/l as N,mg/l as N,,Historical,,Actual,,,,,,,,,,,625,,,,,,,,,CL083,USGS,"NH3+org-N, wu, ASF block digest",,"USGS TWRI 5-A1/1989, p 327",,,,,,,,,,NWIS
