OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756431,,,Total dissolved solids,Dissolved,0.07,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756432,,,Suspended Sediment Concentration (SSC),Suspended,87,%,,Historical,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756435,,,Suspended Sediment Concentration (SSC),Suspended,23,mg/l,,Historical,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756437,,,Specific conductance,Total,73,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,90095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756438,,,Alkalinity,Total,14,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,90410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756439,,,"Temperature, water",,18,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756440,,,Barometric pressure,,760,mm/Hg,,Historical,,Actual,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756442,,,"Stream flow, instantaneous",,8660,ft3/s,,Historical,,Actual,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756443,,,"Height, gage",,14.58,ft,,Historical,,Actual,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756444,,,Turbidity,Total,25,NTU,,Historical,,Actual,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756445,,,Color,Dissolved,50,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756446,,,Specific conductance,Total,66,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756447,,,"Acidity, (H+)",Total,0.00005,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756450,,,"Biochemical oxygen demand, standard conditions",Total,1.5,mg/l,,Historical,,Actual,,5 Day,20 deg C,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756451,,,pH,Total,7.3,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756452,,,pH,Total,6.9,std units,,Historical,,Actual,,,,,,,,,,,403,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756454,,,Alkalinity,Total,15,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756464,,,"Hardness, Ca, Mg",,14,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756468,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,0.7,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756494,,,"Height, gage",,4.44,m,,Historical,,Actual,,,,,,,,,,,30207,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756495,,,"Stream flow, instantaneous",,245,m3/sec,,Historical,,Actual,,,,,,,,,,,30209,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756498,,,Total dissolved solids,Dissolved,42,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756499,,,Total dissolved solids,Dissolved,45,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756500,,,Total dissolved solids,Dissolved,982,tons/day,,Historical,,Actual,,,,,,,,,,,70302,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756501,,,Total dissolved solids,Dissolved,0.06,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756502,,,Suspended Sediment Concentration (SSC),Suspended,82,%,,Historical,,Actual,,,,< 0.0625 mm,,,,,,,70331,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756505,,,Suspended Sediment Concentration (SSC),Suspended,68,mg/l,,Historical,,Actual,,,,,,,,,,,80154,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756507,,,Specific conductance,Total,65,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,90095,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756508,,,Alkalinity,Total,13,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,90410,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756762,,,"Temperature, water",,29.5,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756763,,,Barometric pressure,,760,mm/Hg,,Historical,,Actual,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756765,,,Turbidity,Total,9,NTU,,Historical,,Actual,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756766,,,Color,Dissolved,30,PCU,,Historical,,Actual,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756767,,,Specific conductance,Total,115,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756768,,,"Acidity, (H+)",Total,0.00006,mg/l,,Historical,,Actual,,,,,,,,,,,191,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756771,,,"Biochemical oxygen demand, standard conditions",Total,4,mg/l,,Historical,,Actual,,5 Day,20 deg C,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756772,,,pH,Total,7.2,std units,,Historical,,Actual,,,,,,,,,,,400,,,,,,,,,EL003,USGS,"pH, wu, field, electrometry",,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756773,,,pH,Total,6.9,std units,,Historical,,Actual,,,,,,,,,,,403,,,,,,,,,EL006,USGS,"pH, lab, auto glass electrode",,"USGS TWRI 5-A1/1989, p 363",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756775,,,Alkalinity,Total,23,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,410,,,,,,,,,TT008,USGS,"ANC, wu, field, fixed EP",,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756780,,,"Hardness, Ca, Mg",,16.2,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,900,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756784,,,Sodium adsorption ratio [(Na)/(sq root of 1/2 Ca + Mg)],,1.84,None,,Historical,,Actual,,,,,,,,,,,931,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756793,,,Total dissolved solids,Dissolved,82,mg/l,,Historical,,Actual,,,180 deg C,,,,,,,,70300,,,,,,,,,ROE10,USGS,"ROE, wf, 180C, by weight (NWQL)",,"USGS TWRI 5-A1/1989, p 437",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756794,,,Total dissolved solids,Dissolved,76,mg/l,,Historical,,Actual,,,,,,,,,,,70301,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756795,,,Total dissolved solids,Dissolved,0.11,tons/ac ft,,Historical,,Actual,,,,,,,,,,,70303,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756797,,,Specific conductance,Total,115,uS/cm @25C,,Historical,,Actual,,,25 deg C,,,,,,,,90095,,,,,,,,,WHT03,USGS,"Specific cond, lab, autom bridge",,"USGS TWRI 5-A1/1989, p 461",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756798,,,Alkalinity,Total,25,mg/l CaCO3,,Historical,,Actual,,,,,,,,,,,90410,,,,,,,,,TT040,USGS,"Alkalinity, titr. pH 4.5 (NWQL)",,"USGS TWRI 5-A1/1989, p 57",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98600001,Sample-Routine,Water,Surface Water,1985,10,17,10/17/85,11:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11791678,,,Barometric pressure,,765,mm/Hg,,Historical,,Actual,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98600001,Sample-Routine,Water,Surface Water,1985,10,17,10/17/85,11:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11791677,,,"Temperature, water",,24,deg C,,Historical,,Actual,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98600001,Sample-Routine,Water,Surface Water,1985,10,17,10/17/85,11:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11791680,,,Stream flow,,3000,ft3/s,,Historical,Mean,Actual,,1 Day,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98600001,Sample-Routine,Water,Surface Water,1985,10,17,10/17/85,11:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11791681,,,"Height, gage",,9.2,ft,,Historical,,Actual,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98600001,Sample-Routine,Water,Surface Water,1985,10,17,10/17/85,11:00:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, low stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11791682,,,Turbidity,Total,20,NTU,,Historical,,Actual,,,,,,,,,,,76,,,,,,,,,TBD01,USGS,"Turbidity, by turbidimeter",,"USGS TWRI 5-A1/1989, p 497",,,,,,,,,,NWIS
