OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666042,Not Detected,,Mirex,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39755,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666043,Not Detected,,Mirex,Bed Sediment,,,,Historical,,Actual,Dry,,,,,,,,,,39758,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/kg,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666044,Not Detected,,Silvex,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666045,Not Detected,,Carbophenothion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666046,Not Detected,,Carbophenothion,Bed Sediment,,,,Historical,,Actual,Dry,,,,,,,,,,39787,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/kg,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666047,Not Detected,,Carbophenothion-methyl,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666048,Not Detected,,Carbophenothion-methyl,Bed Sediment,,,,Historical,,Actual,Dry,,,,,,,,,,39791,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/kg,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666056,Not Detected,,Ethylan,Bed Sediment,,,,Historical,,Actual,Dry,,,,,,,,,,81886,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/kg,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98300006,Sample-Routine,Water,Surface Water,1982,10,21,10/21/82,12:30:00,CDT,,,,,,,,,,,,,,"USGS-Atlanta Central Laboratory, GA",USGS-02490193,,,,Not determined,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11666057,Not Detected,,Dichlorprop,Recoverable,,,,Historical,,Actual,,,,,,,,,,,82183,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714329,Not Detected,,Ethylan,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39034,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714331,Not Detected,,Aldrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714332,Not Detected,,gamma-HCH (Lindane),Recoverable,,,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714333,Not Detected,,"Chlordane, technical",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714334,Not Detected,,"p,p'-DDD",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714335,Not Detected,,"p,p'-DDE",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714336,Not Detected,,"p,p'-DDT",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714337,Not Detected,,Dieldrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714338,Not Detected,,.alpha.-Endosulfan,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39388,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714339,Not Detected,,Endrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714340,Not Detected,,Ethion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714341,Not Detected,,Toxaphene,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714342,Not Detected,,Heptachlor,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714343,Not Detected,,Heptachlor epoxide,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.001,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714344,Not Detected,,Methoxychlor,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39480,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714345,Not Detected,,Polychlorinated biphenyls,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39516,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714346,Not Detected,,Malathion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39530,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714347,Not Detected,,Parathion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39540,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714348,Not Detected,,Diazinon,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39570,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714349,Not Detected,,Methyl parathion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39600,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714350,Not Detected,,"2,4-D",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39730,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714352,Not Detected,,Mirex,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39755,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714353,Not Detected,,Silvex,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39760,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714354,Not Detected,,Carbophenothion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39786,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714355,Not Detected,,Carbophenothion-methyl,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39790,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98400007,Sample-Routine,Water,Surface Water,1983,10,26,10/26/83,9:20:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11714362,Not Detected,,Dichlorprop,Recoverable,,,,Historical,,Actual,,,,,,,,,,,82183,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756655,Not Detected,,Ethylan,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39034,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756657,Not Detected,,Aldrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39330,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756658,Not Detected,,gamma-HCH (Lindane),Recoverable,,,,Historical,,Actual,,,,,,,,,,,39340,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756659,Not Detected,,"Chlordane, technical",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39350,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756660,Not Detected,,"p,p'-DDD",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39360,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756661,Not Detected,,"p,p'-DDE",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39365,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756662,Not Detected,,"p,p'-DDT",Recoverable,,,,Historical,,Actual,,,,,,,,,,,39370,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756663,Not Detected,,Dieldrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39380,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756664,Not Detected,,.alpha.-Endosulfan,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39388,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756665,Not Detected,,Endrin,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39390,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756666,Not Detected,,Ethion,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39398,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756667,Not Detected,,Toxaphene,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39400,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756668,Not Detected,,Heptachlor,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39410,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756669,Not Detected,,Heptachlor epoxide,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39420,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500006,Sample-Routine,Water,Surface Water,1984,10,11,10/11/84,13:30:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756670,Not Detected,,Methoxychlor,Recoverable,,,,Historical,,Actual,,,,,,,,,,,39480,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.01,ug/l,,,NWIS
