OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,YearCollected,MonthCollected,DayCollected,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,Measure,ResultSampleFractionText,Result,Unit,FullUnit,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756411,Not Detected,,Cobalt,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1035,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,3,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756412,Detected Not Quantified,,Copper,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756413,,,Iron,Dissolved,190,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756414,Detected Not Quantified,,Lead,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756415,,,Manganese,Dissolved,30,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1056,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756416,Not Detected,,Molybdenum,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1060,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756417,Detected Not Quantified,,Nickel,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1065,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756418,Not Detected,,Silver,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1075,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756419,,,Strontium,Dissolved,30,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1080,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756420,Not Detected,,Vanadium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1085,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,6,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756421,Detected Not Quantified,,Zinc,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1090,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756422,,,Aluminum,Dissolved,20,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1106,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756423,Not Detected,,Lithium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1130,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,4,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756424,Not Detected,,Selenium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500002,Sample-Routine,Water,Surface Water,1985,1,8,1/8/85,10:15:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,Falling stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756434,Not Detected,,Mercury,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,71890,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756448,,,Oxygen,Dissolved,9.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756449,,,Oxygen,Dissolved,99,% saturatn,% saturatn,,Historical,,Actual,,,,,,,,,,,301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756453,,,Carbon dioxide,Total,1.5,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756465,,,Calcium,Dissolved,3.7,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756466,,,Magnesium,Dissolved,1.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,925,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756467,,,Sodium,Dissolved,6,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,930,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756469,,,Sodium_percent total cations,,45,%,%,,Historical,,Actual,,,,,,,,,,,932,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756470,,,Potassium,Dissolved,1.6,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,935,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756471,,,Chloride,Dissolved,6.1,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,940,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756472,,,Sulfate,Dissolved,11,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,945,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756473,Not Detected,,Fluoride,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,950,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.1,mg/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756474,,,Silica,Dissolved,6.2,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,955,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756475,,,Arsenic,Dissolved,1,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756476,,,Barium,Dissolved,23,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1005,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756477,Not Detected,,Beryllium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1010,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,0.5,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756478,Not Detected,,Cadmium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1025,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756479,Detected Not Quantified,,Chromium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1030,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756480,Not Detected,,Cobalt,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1035,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,3,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756481,Detected Not Quantified,,Copper,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1040,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756482,,,Iron,Dissolved,480,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1046,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756483,Detected Not Quantified,,Lead,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1049,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756484,,,Manganese,Dissolved,10,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1056,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756485,Not Detected,,Molybdenum,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1060,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,10,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756486,Detected Not Quantified,,Nickel,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1065,,,,,,,,,,,,,,,,,,Lower Quantitation Limit,100,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756487,Not Detected,,Silver,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1075,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756488,,,Strontium,Dissolved,30,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1080,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756489,Not Detected,,Vanadium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1085,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,6,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756490,,,Zinc,Dissolved,20,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1090,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756491,,,Aluminum,Dissolved,140,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,1106,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756492,Not Detected,,Lithium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1130,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,4,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756493,Not Detected,,Selenium,Dissolved,,,,,Historical,,Actual,,,,,,,,,,,1145,,,,,,,,,,,,,,,,,,Historical Lower Reporting Limit,1,ug/l,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500003,Sample-Routine,Water,Surface Water,1985,4,10,4/10/85,11:30:00,CST,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02489500,,,,"Stable, normal stage",Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756504,,,Mercury,Dissolved,0.1,ug/l,ug/l,,Historical,,Actual,,,,,,,,,,,71890,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756769,,,Oxygen,Dissolved,6.4,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,300,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756770,,,Oxygen,Dissolved,84,% saturatn,% saturatn,,Historical,,Actual,,,,,,,,,,,301,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756774,,,Carbon dioxide,Total,2.8,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,405,,,,,,,,,ALGOR,USGS,Computation by NWIS algorithm,,"NWIS User's Manual, QW System, Section 3.6.7",,,,,,,,,,NWIS
USGS-LA,USGS Louisiana Water Science Center,nwisla.01.98500009,Sample-Routine,Water,Surface Water,1985,7,17,7/17/85,11:15:00,CDT,,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-02490193,,,,Rising stage,Routine sample,,,USGS,USGS,USGS,,Unknown,NWIS-11756781,,,Calcium,Dissolved,4.5,mg/l,mg/l,,Historical,,Actual,,,,,,,,,,,915,,,,,,,,,PLA11,USGS,"Metals, wf, ICP-AES (NWQL)",,"USGS OF 93-125, p 101",,,,,,,,,,NWIS
